candidate,family,review_threshold,block_threshold,block_evidence,block_elevated_count,campaign_review_increment,campaign_block_increment,attack_devices,legitimate_devices,attack_review_or_higher_recall,attack_block_recall,attack_never_detected,legitimate_review_or_higher_rate,legitimate_block_rate,legitimate_reviewed_devices,legitimate_blocked_devices,median_first_review_attempt,p90_first_review_attempt,median_first_block_attempt,p90_first_block_attempt,eligible,constraint_failures
persistent_R0.50_B0.70_N2E2_C0.05/0.02,persistent,0.5,0.7,2,2,0.05,0.02,397,1769,0.8564,0.6952,57,0.0763,0.0232,135,41,3.0,5.0,4.0,6.0,False,"legitimate block rate 0.0232 > 0.006; legitimate review+ rate 0.0763 > 0.06; block false positives are not materially rarer than review (block 0.0232, review 0.0763); repeated_genuine_failures block rate 0.3415 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.0897 > 0.04"
persistent_R0.50_B0.70_N3E1_C0.05/0.02,persistent,0.5,0.7,1,3,0.05,0.02,397,1769,0.8564,0.6171,57,0.0763,0.0164,135,29,3.0,5.0,5.0,7.0,False,"legitimate block rate 0.0164 > 0.006; legitimate review+ rate 0.0763 > 0.06; block false positives are not materially rarer than review (block 0.0164, review 0.0763); repeated_genuine_failures block rate 0.2927 > 0.1; network_retry_storm block rate 0.1020 > 0.08; flash_sale_customer block rate 0.0641 > 0.04"
persistent_R0.50_B0.70_N3E2_C0.05/0.02,persistent,0.5,0.7,2,3,0.05,0.02,397,1769,0.8564,0.6171,57,0.0763,0.0164,135,29,3.0,5.0,5.0,7.0,False,"legitimate block rate 0.0164 > 0.006; legitimate review+ rate 0.0763 > 0.06; block false positives are not materially rarer than review (block 0.0164, review 0.0763); repeated_genuine_failures block rate 0.2927 > 0.1; network_retry_storm block rate 0.1020 > 0.08; flash_sale_customer block rate 0.0641 > 0.04"
threshold_R0.50_B0.70_C0.10/0.05,threshold,0.5,0.7,0,1,0.1,0.05,397,1769,0.8564,0.7128,57,0.0741,0.022,131,39,3.0,5.0,4.0,6.0,False,"legitimate block rate 0.0220 > 0.006; legitimate review+ rate 0.0741 > 0.06; block false positives are not materially rarer than review (block 0.0220, review 0.0741); repeated_genuine_failures block rate 0.3171 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.0641 > 0.04"
evidence_gated_R0.50_B0.70_E2_C0.10/0.05,evidence_gated,0.5,0.7,2,1,0.1,0.05,397,1769,0.8564,0.7028,57,0.0741,0.0215,131,38,3.0,5.0,4.0,6.0,False,"legitimate block rate 0.0215 > 0.006; legitimate review+ rate 0.0741 > 0.06; block false positives are not materially rarer than review (block 0.0215, review 0.0741); repeated_genuine_failures block rate 0.3171 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.0641 > 0.04"
evidence_gated_R0.50_B0.70_E3_C0.10/0.05,evidence_gated,0.5,0.7,3,1,0.1,0.05,397,1769,0.8564,0.665,57,0.0741,0.0198,131,35,3.0,5.0,4.0,6.0,False,"legitimate block rate 0.0198 > 0.006; legitimate review+ rate 0.0741 > 0.06; block false positives are not materially rarer than review (block 0.0198, review 0.0741); repeated_genuine_failures block rate 0.2927 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.0641 > 0.04"
persistent_R0.50_B0.70_N2E1_C0.10/0.05,persistent,0.5,0.7,1,2,0.1,0.05,397,1769,0.8564,0.6927,57,0.0741,0.0215,131,38,3.0,5.0,4.0,6.0,False,"legitimate block rate 0.0215 > 0.006; legitimate review+ rate 0.0741 > 0.06; block false positives are not materially rarer than review (block 0.0215, review 0.0741); repeated_genuine_failures block rate 0.3171 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.0641 > 0.04"
persistent_R0.50_B0.70_N2E2_C0.10/0.05,persistent,0.5,0.7,2,2,0.1,0.05,397,1769,0.8564,0.6877,57,0.0741,0.0215,131,38,3.0,5.0,4.0,6.0,False,"legitimate block rate 0.0215 > 0.006; legitimate review+ rate 0.0741 > 0.06; block false positives are not materially rarer than review (block 0.0215, review 0.0741); repeated_genuine_failures block rate 0.3171 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.0641 > 0.04"
persistent_R0.50_B0.70_N3E1_C0.10/0.05,persistent,0.5,0.7,1,3,0.1,0.05,397,1769,0.8564,0.6096,57,0.0741,0.0153,131,27,3.0,5.0,5.0,7.0,False,"legitimate block rate 0.0153 > 0.006; legitimate review+ rate 0.0741 > 0.06; block false positives are not materially rarer than review (block 0.0153, review 0.0741); repeated_genuine_failures block rate 0.2683 > 0.1; network_retry_storm block rate 0.1020 > 0.08; flash_sale_customer block rate 0.0513 > 0.04"
persistent_R0.50_B0.70_N3E2_C0.10/0.05,persistent,0.5,0.7,2,3,0.1,0.05,397,1769,0.8564,0.6096,57,0.0741,0.0153,131,27,3.0,5.0,5.0,7.0,False,"legitimate block rate 0.0153 > 0.006; legitimate review+ rate 0.0741 > 0.06; block false positives are not materially rarer than review (block 0.0153, review 0.0741); repeated_genuine_failures block rate 0.2683 > 0.1; network_retry_storm block rate 0.1020 > 0.08; flash_sale_customer block rate 0.0513 > 0.04"
threshold_R0.50_B0.74,threshold,0.5,0.74,0,1,0.0,0.0,397,1769,0.8564,0.6448,57,0.0803,0.0141,142,25,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0141 > 0.006; legitimate review+ rate 0.0803 > 0.06; repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.1020 > 0.08; flash_sale_customer block rate 0.0769 > 0.04
evidence_gated_R0.50_B0.74_E2,evidence_gated,0.5,0.74,2,1,0.0,0.0,397,1769,0.8564,0.6423,57,0.0803,0.0141,142,25,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0141 > 0.006; legitimate review+ rate 0.0803 > 0.06; repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.1020 > 0.08; flash_sale_customer block rate 0.0769 > 0.04
evidence_gated_R0.50_B0.74_E3,evidence_gated,0.5,0.74,3,1,0.0,0.0,397,1769,0.8564,0.6222,57,0.0803,0.0136,142,24,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0136 > 0.006; legitimate review+ rate 0.0803 > 0.06; repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.1020 > 0.08; flash_sale_customer block rate 0.0769 > 0.04
persistent_R0.50_B0.74_N2E1,persistent,0.5,0.74,1,2,0.0,0.0,397,1769,0.8564,0.6398,57,0.0803,0.0141,142,25,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0141 > 0.006; legitimate review+ rate 0.0803 > 0.06; repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.1020 > 0.08; flash_sale_customer block rate 0.0769 > 0.04
persistent_R0.50_B0.74_N2E2,persistent,0.5,0.74,2,2,0.0,0.0,397,1769,0.8564,0.6398,57,0.0803,0.0141,142,25,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0141 > 0.006; legitimate review+ rate 0.0803 > 0.06; repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.1020 > 0.08; flash_sale_customer block rate 0.0769 > 0.04
persistent_R0.50_B0.74_N3E1,persistent,0.5,0.74,1,3,0.0,0.0,397,1769,0.8564,0.5995,57,0.0803,0.0113,142,20,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0113 > 0.006; legitimate review+ rate 0.0803 > 0.06; repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.0816 > 0.08; flash_sale_customer block rate 0.0513 > 0.04
persistent_R0.50_B0.74_N3E2,persistent,0.5,0.74,2,3,0.0,0.0,397,1769,0.8564,0.5995,57,0.0803,0.0113,142,20,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0113 > 0.006; legitimate review+ rate 0.0803 > 0.06; repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.0816 > 0.08; flash_sale_customer block rate 0.0513 > 0.04
threshold_R0.50_B0.74_C0.05/0.02,threshold,0.5,0.74,0,1,0.05,0.02,397,1769,0.8564,0.6398,57,0.0763,0.0124,135,22,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0124 > 0.006; legitimate review+ rate 0.0763 > 0.06; repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.1020 > 0.08
evidence_gated_R0.50_B0.74_E2_C0.05/0.02,evidence_gated,0.5,0.74,2,1,0.05,0.02,397,1769,0.8564,0.6373,57,0.0763,0.0124,135,22,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0124 > 0.006; legitimate review+ rate 0.0763 > 0.06; repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.1020 > 0.08
evidence_gated_R0.50_B0.74_E3_C0.05/0.02,evidence_gated,0.5,0.74,3,1,0.05,0.02,397,1769,0.8564,0.6171,57,0.0763,0.0119,135,21,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0119 > 0.006; legitimate review+ rate 0.0763 > 0.06; repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.1020 > 0.08
persistent_R0.50_B0.74_N2E1_C0.05/0.02,persistent,0.5,0.74,1,2,0.05,0.02,397,1769,0.8564,0.6348,57,0.0763,0.0124,135,22,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0124 > 0.006; legitimate review+ rate 0.0763 > 0.06; repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.1020 > 0.08
persistent_R0.50_B0.74_N2E2_C0.05/0.02,persistent,0.5,0.74,2,2,0.05,0.02,397,1769,0.8564,0.6348,57,0.0763,0.0124,135,22,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0124 > 0.006; legitimate review+ rate 0.0763 > 0.06; repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.1020 > 0.08
persistent_R0.50_B0.74_N3E1_C0.05/0.02,persistent,0.5,0.74,1,3,0.05,0.02,397,1769,0.8564,0.5945,57,0.0763,0.0102,135,18,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0102 > 0.006; legitimate review+ rate 0.0763 > 0.06; repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.0816 > 0.08
persistent_R0.50_B0.74_N3E2_C0.05/0.02,persistent,0.5,0.74,2,3,0.05,0.02,397,1769,0.8564,0.5945,57,0.0763,0.0102,135,18,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0102 > 0.006; legitimate review+ rate 0.0763 > 0.06; repeated_genuine_failures block rate 0.2195 > 0.1; network_retry_storm block rate 0.0816 > 0.08
threshold_R0.50_B0.74_C0.10/0.05,threshold,0.5,0.74,0,1,0.1,0.05,397,1769,0.8564,0.6297,57,0.0741,0.0113,131,20,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0113 > 0.006; legitimate review+ rate 0.0741 > 0.06; repeated_genuine_failures block rate 0.1951 > 0.1; network_retry_storm block rate 0.1020 > 0.08
evidence_gated_R0.50_B0.74_E2_C0.10/0.05,evidence_gated,0.5,0.74,2,1,0.1,0.05,397,1769,0.8564,0.6297,57,0.0741,0.0113,131,20,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0113 > 0.006; legitimate review+ rate 0.0741 > 0.06; repeated_genuine_failures block rate 0.1951 > 0.1; network_retry_storm block rate 0.1020 > 0.08
evidence_gated_R0.50_B0.74_E3_C0.10/0.05,evidence_gated,0.5,0.74,3,1,0.1,0.05,397,1769,0.8564,0.6096,57,0.0741,0.0107,131,19,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0107 > 0.006; legitimate review+ rate 0.0741 > 0.06; repeated_genuine_failures block rate 0.1951 > 0.1; network_retry_storm block rate 0.1020 > 0.08
persistent_R0.50_B0.74_N2E1_C0.10/0.05,persistent,0.5,0.74,1,2,0.1,0.05,397,1769,0.8564,0.6272,57,0.0741,0.0113,131,20,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0113 > 0.006; legitimate review+ rate 0.0741 > 0.06; repeated_genuine_failures block rate 0.1951 > 0.1; network_retry_storm block rate 0.1020 > 0.08
persistent_R0.50_B0.74_N2E2_C0.10/0.05,persistent,0.5,0.74,2,2,0.1,0.05,397,1769,0.8564,0.6272,57,0.0741,0.0113,131,20,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0113 > 0.006; legitimate review+ rate 0.0741 > 0.06; repeated_genuine_failures block rate 0.1951 > 0.1; network_retry_storm block rate 0.1020 > 0.08
persistent_R0.50_B0.74_N3E1_C0.10/0.05,persistent,0.5,0.74,1,3,0.1,0.05,397,1769,0.8564,0.5894,57,0.0741,0.0096,131,17,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0096 > 0.006; legitimate review+ rate 0.0741 > 0.06; repeated_genuine_failures block rate 0.1951 > 0.1; network_retry_storm block rate 0.0816 > 0.08
persistent_R0.50_B0.74_N3E2_C0.10/0.05,persistent,0.5,0.74,2,3,0.1,0.05,397,1769,0.8564,0.5894,57,0.0741,0.0096,131,17,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0096 > 0.006; legitimate review+ rate 0.0741 > 0.06; repeated_genuine_failures block rate 0.1951 > 0.1; network_retry_storm block rate 0.0816 > 0.08
threshold_R0.50_B0.76,threshold,0.5,0.76,0,1,0.0,0.0,397,1769,0.8564,0.602,57,0.0803,0.0085,142,15,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0085 > 0.006; legitimate review+ rate 0.0803 > 0.06; repeated_genuine_failures block rate 0.1463 > 0.1; network_retry_storm block rate 0.0816 > 0.08
evidence_gated_R0.50_B0.76_E2,evidence_gated,0.5,0.76,2,1,0.0,0.0,397,1769,0.8564,0.5995,57,0.0803,0.0085,142,15,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0085 > 0.006; legitimate review+ rate 0.0803 > 0.06; repeated_genuine_failures block rate 0.1463 > 0.1; network_retry_storm block rate 0.0816 > 0.08
evidence_gated_R0.50_B0.76_E3,evidence_gated,0.5,0.76,3,1,0.0,0.0,397,1769,0.8564,0.5894,57,0.0803,0.0079,142,14,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0079 > 0.006; legitimate review+ rate 0.0803 > 0.06; repeated_genuine_failures block rate 0.1463 > 0.1; network_retry_storm block rate 0.0816 > 0.08
persistent_R0.50_B0.76_N2E1,persistent,0.5,0.76,1,2,0.0,0.0,397,1769,0.8564,0.5995,57,0.0803,0.0085,142,15,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0085 > 0.006; legitimate review+ rate 0.0803 > 0.06; repeated_genuine_failures block rate 0.1463 > 0.1; network_retry_storm block rate 0.0816 > 0.08
persistent_R0.50_B0.76_N2E2,persistent,0.5,0.76,2,2,0.0,0.0,397,1769,0.8564,0.5995,57,0.0803,0.0085,142,15,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0085 > 0.006; legitimate review+ rate 0.0803 > 0.06; repeated_genuine_failures block rate 0.1463 > 0.1; network_retry_storm block rate 0.0816 > 0.08
persistent_R0.50_B0.76_N3E1,persistent,0.5,0.76,1,3,0.0,0.0,397,1769,0.8564,0.5768,57,0.0803,0.0068,142,12,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0068 > 0.006; legitimate review+ rate 0.0803 > 0.06; repeated_genuine_failures block rate 0.1463 > 0.1
persistent_R0.50_B0.76_N3E2,persistent,0.5,0.76,2,3,0.0,0.0,397,1769,0.8564,0.5768,57,0.0803,0.0068,142,12,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0068 > 0.006; legitimate review+ rate 0.0803 > 0.06; repeated_genuine_failures block rate 0.1463 > 0.1
threshold_R0.50_B0.76_C0.05/0.02,threshold,0.5,0.76,0,1,0.05,0.02,397,1769,0.8564,0.5945,57,0.0763,0.0079,135,14,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0079 > 0.006; legitimate review+ rate 0.0763 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1; network_retry_storm block rate 0.0816 > 0.08
evidence_gated_R0.50_B0.76_E2_C0.05/0.02,evidence_gated,0.5,0.76,2,1,0.05,0.02,397,1769,0.8564,0.5945,57,0.0763,0.0079,135,14,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0079 > 0.006; legitimate review+ rate 0.0763 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1; network_retry_storm block rate 0.0816 > 0.08
evidence_gated_R0.50_B0.76_E3_C0.05/0.02,evidence_gated,0.5,0.76,3,1,0.05,0.02,397,1769,0.8564,0.5844,57,0.0763,0.0073,135,13,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0073 > 0.006; legitimate review+ rate 0.0763 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1; network_retry_storm block rate 0.0816 > 0.08
persistent_R0.50_B0.76_N2E1_C0.05/0.02,persistent,0.5,0.76,1,2,0.05,0.02,397,1769,0.8564,0.5945,57,0.0763,0.0079,135,14,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0079 > 0.006; legitimate review+ rate 0.0763 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1; network_retry_storm block rate 0.0816 > 0.08
persistent_R0.50_B0.76_N2E2_C0.05/0.02,persistent,0.5,0.76,2,2,0.05,0.02,397,1769,0.8564,0.5945,57,0.0763,0.0079,135,14,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0079 > 0.006; legitimate review+ rate 0.0763 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1; network_retry_storm block rate 0.0816 > 0.08
persistent_R0.50_B0.76_N3E1_C0.05/0.02,persistent,0.5,0.76,1,3,0.05,0.02,397,1769,0.8564,0.5743,57,0.0763,0.0062,135,11,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0062 > 0.006; legitimate review+ rate 0.0763 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1
persistent_R0.50_B0.76_N3E2_C0.05/0.02,persistent,0.5,0.76,2,3,0.05,0.02,397,1769,0.8564,0.5743,57,0.0763,0.0062,135,11,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0062 > 0.006; legitimate review+ rate 0.0763 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1
threshold_R0.50_B0.76_C0.10/0.05,threshold,0.5,0.76,0,1,0.1,0.05,397,1769,0.8564,0.5768,57,0.0741,0.0068,131,12,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0068 > 0.006; legitimate review+ rate 0.0741 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1; network_retry_storm block rate 0.0816 > 0.08
evidence_gated_R0.50_B0.76_E2_C0.10/0.05,evidence_gated,0.5,0.76,2,1,0.1,0.05,397,1769,0.8564,0.5768,57,0.0741,0.0068,131,12,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0068 > 0.006; legitimate review+ rate 0.0741 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1; network_retry_storm block rate 0.0816 > 0.08
evidence_gated_R0.50_B0.76_E3_C0.10/0.05,evidence_gated,0.5,0.76,3,1,0.1,0.05,397,1769,0.8564,0.5668,57,0.0741,0.0062,131,11,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0062 > 0.006; legitimate review+ rate 0.0741 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1; network_retry_storm block rate 0.0816 > 0.08
persistent_R0.50_B0.76_N2E1_C0.10/0.05,persistent,0.5,0.76,1,2,0.1,0.05,397,1769,0.8564,0.5768,57,0.0741,0.0068,131,12,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0068 > 0.006; legitimate review+ rate 0.0741 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1; network_retry_storm block rate 0.0816 > 0.08
persistent_R0.50_B0.76_N2E2_C0.10/0.05,persistent,0.5,0.76,2,2,0.1,0.05,397,1769,0.8564,0.5768,57,0.0741,0.0068,131,12,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0068 > 0.006; legitimate review+ rate 0.0741 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1; network_retry_storm block rate 0.0816 > 0.08
persistent_R0.50_B0.76_N3E1_C0.10/0.05,persistent,0.5,0.76,1,3,0.1,0.05,397,1769,0.8564,0.5567,57,0.0741,0.0057,131,10,3.0,5.0,5.0,7.0,False,legitimate review+ rate 0.0741 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1
persistent_R0.50_B0.76_N3E2_C0.10/0.05,persistent,0.5,0.76,2,3,0.1,0.05,397,1769,0.8564,0.5567,57,0.0741,0.0057,131,10,3.0,5.0,5.0,7.0,False,legitimate review+ rate 0.0741 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1
threshold_R0.50_B0.78,threshold,0.5,0.78,0,1,0.0,0.0,397,1769,0.8564,0.5567,57,0.0803,0.0062,142,11,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0062 > 0.006; legitimate review+ rate 0.0803 > 0.06
evidence_gated_R0.50_B0.78_E2,evidence_gated,0.5,0.78,2,1,0.0,0.0,397,1769,0.8564,0.5567,57,0.0803,0.0062,142,11,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0062 > 0.006; legitimate review+ rate 0.0803 > 0.06
evidence_gated_R0.50_B0.78_E3,evidence_gated,0.5,0.78,3,1,0.0,0.0,397,1769,0.8564,0.5491,57,0.0803,0.0062,142,11,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0062 > 0.006; legitimate review+ rate 0.0803 > 0.06
persistent_R0.50_B0.78_N2E1,persistent,0.5,0.78,1,2,0.0,0.0,397,1769,0.8564,0.5567,57,0.0803,0.0062,142,11,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0062 > 0.006; legitimate review+ rate 0.0803 > 0.06
persistent_R0.50_B0.78_N2E2,persistent,0.5,0.78,2,2,0.0,0.0,397,1769,0.8564,0.5567,57,0.0803,0.0062,142,11,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0062 > 0.006; legitimate review+ rate 0.0803 > 0.06
persistent_R0.50_B0.78_N3E1,persistent,0.5,0.78,1,3,0.0,0.0,397,1769,0.8564,0.5441,57,0.0803,0.0057,142,10,3.0,5.0,5.0,7.0,False,legitimate review+ rate 0.0803 > 0.06
persistent_R0.50_B0.78_N3E2,persistent,0.5,0.78,2,3,0.0,0.0,397,1769,0.8564,0.5441,57,0.0803,0.0057,142,10,3.0,5.0,5.0,7.0,False,legitimate review+ rate 0.0803 > 0.06
threshold_R0.50_B0.78_C0.05/0.02,threshold,0.5,0.78,0,1,0.05,0.02,397,1769,0.8564,0.5466,57,0.0763,0.0051,135,9,3.0,5.0,5.0,7.0,False,legitimate review+ rate 0.0763 > 0.06
evidence_gated_R0.50_B0.78_E2_C0.05/0.02,evidence_gated,0.5,0.78,2,1,0.05,0.02,397,1769,0.8564,0.5466,57,0.0763,0.0051,135,9,3.0,5.0,5.0,7.0,False,legitimate review+ rate 0.0763 > 0.06
evidence_gated_R0.50_B0.78_E3_C0.05/0.02,evidence_gated,0.5,0.78,3,1,0.05,0.02,397,1769,0.8564,0.539,57,0.0763,0.0051,135,9,3.0,5.0,5.0,7.0,False,legitimate review+ rate 0.0763 > 0.06
persistent_R0.50_B0.78_N2E1_C0.05/0.02,persistent,0.5,0.78,1,2,0.05,0.02,397,1769,0.8564,0.5466,57,0.0763,0.0051,135,9,3.0,5.0,5.0,7.0,False,legitimate review+ rate 0.0763 > 0.06
persistent_R0.50_B0.78_N2E2_C0.05/0.02,persistent,0.5,0.78,2,2,0.05,0.02,397,1769,0.8564,0.5466,57,0.0763,0.0051,135,9,3.0,5.0,5.0,7.0,False,legitimate review+ rate 0.0763 > 0.06
persistent_R0.50_B0.78_N3E1_C0.05/0.02,persistent,0.5,0.78,1,3,0.05,0.02,397,1769,0.8564,0.534,57,0.0763,0.0051,135,9,3.0,5.0,5.0,7.0,False,legitimate review+ rate 0.0763 > 0.06
persistent_R0.50_B0.78_N3E2_C0.05/0.02,persistent,0.5,0.78,2,3,0.05,0.02,397,1769,0.8564,0.534,57,0.0763,0.0051,135,9,3.0,5.0,5.0,7.0,False,legitimate review+ rate 0.0763 > 0.06
threshold_R0.50_B0.78_C0.10/0.05,threshold,0.5,0.78,0,1,0.1,0.05,397,1769,0.8564,0.5113,57,0.0741,0.0045,131,8,3.0,5.0,5.0,8.0,False,legitimate review+ rate 0.0741 > 0.06
evidence_gated_R0.50_B0.78_E2_C0.10/0.05,evidence_gated,0.5,0.78,2,1,0.1,0.05,397,1769,0.8564,0.5113,57,0.0741,0.0045,131,8,3.0,5.0,5.0,8.0,False,legitimate review+ rate 0.0741 > 0.06
evidence_gated_R0.50_B0.78_E3_C0.10/0.05,evidence_gated,0.5,0.78,3,1,0.1,0.05,397,1769,0.8564,0.5038,57,0.0741,0.0045,131,8,3.0,5.0,5.0,8.0,False,legitimate review+ rate 0.0741 > 0.06
persistent_R0.50_B0.78_N2E1_C0.10/0.05,persistent,0.5,0.78,1,2,0.1,0.05,397,1769,0.8564,0.5113,57,0.0741,0.0045,131,8,3.0,5.0,5.0,8.0,False,legitimate review+ rate 0.0741 > 0.06
persistent_R0.50_B0.78_N2E2_C0.10/0.05,persistent,0.5,0.78,2,2,0.1,0.05,397,1769,0.8564,0.5113,57,0.0741,0.0045,131,8,3.0,5.0,5.0,8.0,False,legitimate review+ rate 0.0741 > 0.06
persistent_R0.50_B0.78_N3E1_C0.10/0.05,persistent,0.5,0.78,1,3,0.1,0.05,397,1769,0.8564,0.4987,57,0.0741,0.0045,131,8,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0741 > 0.06
persistent_R0.50_B0.78_N3E2_C0.10/0.05,persistent,0.5,0.78,2,3,0.1,0.05,397,1769,0.8564,0.4987,57,0.0741,0.0045,131,8,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0741 > 0.06
threshold_R0.50_B0.80,threshold,0.5,0.8,0,1,0.0,0.0,397,1769,0.8564,0.4987,57,0.0803,0.004,142,7,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0803 > 0.06
evidence_gated_R0.50_B0.80_E2,evidence_gated,0.5,0.8,2,1,0.0,0.0,397,1769,0.8564,0.4987,57,0.0803,0.004,142,7,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0803 > 0.06
evidence_gated_R0.50_B0.80_E3,evidence_gated,0.5,0.8,3,1,0.0,0.0,397,1769,0.8564,0.4962,57,0.0803,0.004,142,7,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0803 > 0.06
persistent_R0.50_B0.80_N2E1,persistent,0.5,0.8,1,2,0.0,0.0,397,1769,0.8564,0.4987,57,0.0803,0.004,142,7,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0803 > 0.06
persistent_R0.50_B0.80_N2E2,persistent,0.5,0.8,2,2,0.0,0.0,397,1769,0.8564,0.4987,57,0.0803,0.004,142,7,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0803 > 0.06
persistent_R0.50_B0.80_N3E1,persistent,0.5,0.8,1,3,0.0,0.0,397,1769,0.8564,0.4937,57,0.0803,0.004,142,7,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0803 > 0.06
persistent_R0.50_B0.80_N3E2,persistent,0.5,0.8,2,3,0.0,0.0,397,1769,0.8564,0.4937,57,0.0803,0.004,142,7,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0803 > 0.06
threshold_R0.50_B0.80_C0.05/0.02,threshold,0.5,0.8,0,1,0.05,0.02,397,1769,0.8564,0.4836,57,0.0763,0.0034,135,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0763 > 0.06
